ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Avec enfant,Distance en descente,Nombre total de séries,Nombre total de répétitions,Support
13680272499,"20 févr. 2025, 17:28:25",Course à pied en soirée,Course à pied,,1804,"3,99",171.0,48,false,,,activities/14598484354.fit.gz,,,1804.0,1804.0,3992.8,4.2,2.213,35.4,49.8,87.8,108.6,11.8,-0.4,,,,,171.0,154.0,,159.0,308.0,,,48.0,,,,,,,,,159.0,1805.0,,,0.0,,1.0,4031.7,1740070784.0,3.0,11.6,7.3,8.6,0.82,1020.7,5.1,10.2,199.0,0.0,1740033920.0,1740071296.0,0.625,,,0.0,1.0,0.99,26844.9,0.0,,,,,0.0,2.213,429.3,,,,4556.0,,,49.0,99.0,2.235,,,,,,,,,,,,""
13671864593,"19 févr. 2025, 18:07:54",Course à pied en soirée,Course à pied,,1300,"3,13",180.0,54,false,,,activities/14589274449.fit.gz,,,1300.0,1285.0,3132.0,4.3,2.437,45.8,51.4,75.6,106.6,12.5,-0.2,,,,,180.0,166.0,,184.0,257.0,,,54.0,,,,,,,,,186.0,1302.0,,,0.0,,1.0,3210.5,1739987968.0,3.0,6.1,4.0,1.2,0.71,1019.7,2.8,6.0,154.0,0.0,1739947648.0,1739984768.0,0.625,,,0.0,1.0,0.98,31009.3,0.0,,,,,0.0,2.409,91.2,,,,3320.0,,,48.0,116.0,2.498,,,,,,,,,,,,""
13671863239,"19 févr. 2025, 17:47:41",Course à pied en soirée,Course à pied,,1194,"3,09",186.0,45,false,,,activities/14589272882.fit.gz,,,1194.0,1112.0,3094.3,7.375,2.783,137.0,129.6,0.0,109.0,21.6,0.2,,,,,186.0,165.0,,206.0,219.0,,,45.0,,,,,,,,,202.0,1196.0,,,0.0,,1.0,3287.7,1739984384.0,3.0,6.6,4.7,1.1,0.68,1019.3,2.7,5.7,145.0,0.0,1739947648.0,1739984768.0,0.625,,,0.0,1.0,0.97,31288.4,0.0,,,,,0.0,2.592,0.0,,,,2956.0,,,52.0,126.0,2.957,,,,,,,,,,,,""
13659255160,"18 févr. 2025, 10:59:43",Course à pied le midi,Course à pied,,2652,"6,31",169.0,80,false,,,activities/14575551888.fit.gz,,,2652.0,2647.0,6310.9,4.04,2.384,80.2,83.4,87.6,108.6,26.1,0.0,,,,,169.0,158.0,,180.0,508.0,,,80.0,,,,,,,,,182.0,2653.0,,,0.0,,1.0,6435.5,1739872768.0,1.0,0.8,0.1,-4.5,0.68,1024.1,3.3,6.7,96.0,0.0,1739861376.0,1739898240.0,0.625,,,0.0,1.0,0.18,31648.9,1.0,,,,,0.0,2.38,1205.5,,,,6786.0,,,95.0,114.0,2.431,,,,,,,,,,,,""
13644285639,"16 févr. 2025, 15:04:49",Entraînement aux poids dans l'après-midi,Entraînement aux poids,,2842,0,130.0,8,false,,,activities/14559091553.fit.gz,,,2842.0,2842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,130.0,105.0,,,238.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13646620132,"16 févr. 2025, 14:45:40",Course à pied dans l'après-midi,Course à pied,,394,"1,25",169.0,10,false,,,activities/14561641927.fit.gz,,,394.0,390.0,1256.0,4.26,3.221,0.0,23.0,87.2,103.4,10.7,-1.0,,,,,169.0,154.0,,,80.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,1236.9,1739714432.0,3.0,3.8,-1.4,-2.0,0.66,1020.3,4.9,8.8,75.0,0.0,1739688704.0,1739725312.0,0.625,,,0.0,1.0,0.63,30328.7,1.0,,,,,0.0,3.188,96.7,,,,,,,,,3.172,,,,,,,,,,,,""
13633461640,"15 févr. 2025, 13:14:15",Course à pied dans l'après-midi,Course à pied,,1927,"5,25",186.0,86,false,,,activities/14547224243.fit.gz,,,1927.0,1896.0,5255.0,5.04,2.772,50.0,50.8,88.8,106.2,12.3,0.0,,,,,186.0,168.0,,208.0,402.0,,,86.0,,,,,,,,,208.0,1928.0,,,0.0,,1.0,5346.1,1739624448.0,3.0,3.9,1.7,-2.3,0.64,1021.9,2.3,4.9,103.0,0.0,1739602432.0,1739638784.0,0.625,,,0.0,1.0,0.95,27139.3,1.0,,,,,0.0,2.727,764.3,,,,4832.0,,,90.0,130.0,2.82,,,,,,,,,,,,""
13628973165,"14 févr. 2025, 20:47:51",Course à pied de nuit,Course à pied,,658,"1,82",179.0,27,false,,,activities/14542304793.fit.gz,,,658.0,655.0,1828.7,4.2,2.792,32.0,16.8,85.0,102.6,13.5,0.7,,,,,179.0,166.0,,214.0,134.0,,,27.0,,,,,,,,,215.0,659.0,,,0.0,,1.0,1907.2,1739563264.0,1.0,0.0,-1.5,-2.4,0.84,1027.8,2.0,4.2,88.0,0.0,1739516160.0,1739552256.0,0.625,,,0.0,1.0,0.35,30305.1,0.0,,,,,0.0,2.779,82.1,,,,1730.0,,,32.0,134.0,2.912,,,,,,,,,,,,""
13628973003,"14 févr. 2025, 19:52:17",Entraînement aux poids en soirée,Entraînement aux poids,,3276,0,155.0,13,false,,,activities/14542304693.fit.gz,,,3276.0,3276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,121.0,,,331.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13628972857,"14 févr. 2025, 19:28:26",Course à pied en soirée,Course à pied,,669,"1,88",182.0,23,false,,,activities/14542304469.fit.gz,,,669.0,661.0,1883.1,4.62,2.849,12.4,27.4,85.4,100.4,7.2,-0.7,,,,,182.0,160.0,,205.0,127.0,,,23.0,,,,,,,,,208.0,669.0,,,0.0,,1.0,1885.0,1739559552.0,2.0,0.7,-0.8,-1.7,0.84,1027.7,2.0,4.3,83.0,0.0,1739516160.0,1739552256.0,0.625,,,0.0,1.0,0.41,29429.8,0.0,,,,,0.0,2.815,128.0,,,,1692.0,,,31.0,130.0,2.852,,,,,,,,,,,,""
13567086400,"7 févr. 2025, 20:36:40",Night Run,Course à pied,,1673,"3,59",177.0,59,false,,,activities/13567086400.gpx,,,1673.0,1474.0,3589.1,7.86,2.435,30.6,30.6,96.8,109.1,34.4,-0.1,,,,,177.0,166.0,,,322.0,,,59.0,,,,,,,,,,,,,0.0,,1.0,3640.0,1738958336.0,3.0,4.0,-0.8,-0.2,0.74,1020.2,4.6,9.1,87.0,0.0,1738912128.0,1738946688.0,0.375,,,0.0,1.0,0.98,29717.3,0.0,,,,,0.0,2.145,92.3,,,,4010.0,,,,,2.469,,,,,,,,,,,,""
13567086384,"7 févr. 2025, 20:19:03",Night Run,Course à pied,,752,"1,88",189.0,43,false,,,activities/13567086384.gpx,,,752.0,685.0,1879.3,7.367,2.744,23.5,23.5,102.3,117.8,18.8,0.7,,,,,189.0,179.0,,,171.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,1930.7,1738958336.0,3.0,4.0,-0.8,-0.2,0.74,1020.2,4.6,9.1,87.0,0.0,1738912128.0,1738946688.0,0.375,,,0.0,1.0,0.98,29717.3,0.0,,,,,0.0,2.499,0.0,,,,1942.0,,,,,2.819,,,,,,,,,,,,""
13567086281,"7 févr. 2025, 20:12:51",Night Run,Course à pied,,362,"0,34",176.0,2,false,,,activities/13567086281.gpx,,,362.0,133.0,347.4,6.4,2.612,5.4,5.4,95.5,101.7,14.6,0.9,,,,,176.0,151.0,,,32.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,362.2,1738958336.0,3.0,4.0,-0.8,-0.2,0.74,1020.2,4.6,9.1,87.0,0.0,1738912128.0,1738946688.0,0.375,,,0.0,1.0,0.98,29717.3,0.0,,,,,0.0,0.96,0.0,,,,656.0,,,,,2.723,,,,,,,,,,,,""
13567086294,"7 févr. 2025, 19:55:12",Evening Run,Course à pied,,828,"1,98",172.0,26,false,,,activities/13567086294.gpx,,,828.0,806.0,1986.7,4.46,2.465,21.3,21.3,96.8,112.2,6.1,0.3,,,,,172.0,160.0,,,178.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,2016.5,1738954752.0,3.0,4.1,-0.9,-0.1,0.74,1020.5,4.8,9.4,87.0,0.0,1738912128.0,1738946688.0,0.375,,,0.0,1.0,0.99,30078.3,0.0,,,,,0.0,2.399,0.0,,,,2076.0,,,,,2.502,,,,,,,,,,,,""
13567086382,"7 févr. 2025, 09:01:36",Morning Run,Course à pied,,1041,"2,66",179.0,40,false,,,activities/13567086382.gpx,,,1041.0,1032.0,2661.6,4.613,2.579,27.1,27.1,93.1,102.4,4.2,0.0,,,,,179.0,164.0,,,237.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,2680.8,1738918784.0,8.0,2.7,-5.8,-0.2,0.81,1026.6,6.7,12.4,72.0,0.0,1738912128.0,1738946688.0,0.375,,,0.0,1.0,0.94,29650.6,0.0,,,,,0.0,2.557,0.0,,,,2612.0,,,,,2.598,,,,,,,,,,,,""
13537715779,"4 févr. 2025, 14:04:17",Afternoon Run,Course à pied,,3846,"9,01",176.0,151,false,,,activities/13537715779.gpx,,,3846.0,3679.0,9013.5,4.82,2.45,72.0,72.0,85.1,117.8,10.7,-0.2,,,,,176.0,166.0,,,801.0,,,151.0,,,,,,,,,,,,,0.0,,1.0,9058.7,1738677632.0,1.0,5.8,3.4,1.3,0.73,1026.8,4.5,8.9,209.0,0.0,1738653184.0,1738687232.0,0.125,,,0.0,1.0,0.12,30297.3,1.0,,,,,0.0,2.344,0.0,,,,9752.0,,,,,2.462,,,,,,,,,,,,""
13521891883,"2 févr. 2025, 16:31:09",Afternoon Run,Course à pied,,3327,"7,51",181.0,147,false,,,activities/13521891883.gpx,,,3327.0,2955.0,7518.5,6.92,2.544,75.9,75.9,95.5,117.8,49.4,0.0,,,,,181.0,171.0,,,674.0,,,147.0,,,,,,,,,,,,,0.0,,1.0,7622.8,1738512000.0,1.0,4.8,5.7,0.2,0.72,1024.1,1.0,2.4,117.0,0.0,1738480640.0,1738514176.0,0.125,,,0.0,1.0,0.04,33831.4,0.0,,,,,0.0,2.26,29.1,,,,8258.0,,,,,2.58,,,,,,,,,,,,""
13500644254,"31 janv. 2025, 11:41:18",Lunch Run,Course à pied,,3419,"8,11",187.0,195,false,,,activities/13500644254.gpx,,,3419.0,3369.0,8110.7,4.42,2.407,62.8,62.8,64.9,110.9,11.7,-0.1,,,,,187.0,175.0,,,721.0,,,195.0,,,,,,,,,,,,,0.0,,1.0,8149.8,1738321152.0,3.0,4.4,0.5,2.3,0.86,1027.9,3.5,6.6,203.0,0.0,1738307968.0,1738341120.0,0.125,,,0.0,1.0,0.97,30240.1,1.0,,,,,0.0,2.372,792.5,,,,8662.0,,,,,2.419,,,,,,,,,,,,""
13476042477,"28 janv. 2025, 17:09:03",Evening Run,Course à pied,,1163,"3,16",184.0,52,false,,,activities/13476042477.gpx,,,1163.0,1041.0,3160.4,6.2,3.036,10.9,10.9,57.8,103.8,13.2,-1.1,,,,,184.0,170.0,,,275.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,3112.8,1738083584.0,8.0,8.2,1.2,5.8,0.85,990.6,7.2,14.6,208.0,0.1,1738049024.0,1738081664.0,0.875,,,0.73,5.0,0.89,23499.8,0.0,,,,,0.0,2.717,118.0,,,,2774.0,,,,,2.99,,,,,,,,,,,,""
13467388734,"27 janv. 2025, 17:29:21",Evening Run,Course à pied,,1587,"3,87",180.0,58,false,,,activities/13467388734.gpx,,,1587.0,1440.0,3875.2,5.2,2.691,10.8,10.8,72.5,107.3,8.5,-0.8,,,,,180.0,164.0,,,339.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,3835.5,1737997184.0,8.0,8.4,1.6,5.3,0.81,991.3,6.8,13.3,198.0,0.0,1737962752.0,1737995136.0,0.875,,,0.92,5.0,0.82,35574.3,0.0,,,,,0.0,2.442,0.0,,,,3804.0,,,,,2.664,,,,,,,,,,,,""
13414101771,"21 janv. 2025, 13:59:07",Course à pied dans l'après-midi,Course à pied,,809,"2,36",,,false,,,activities/13414101771.gpx,,,809.0,795.0,2367.2,4.7,2.978,5.4,5.4,87.2,103.9,6.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2345.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.926,325.0,,,,2072.0,,,,,2.95,,,,,,,,,,,,""
13405386451,"20 janv. 2025, 14:07:18",Course à pied dans l'après-midi,Course à pied,,1944,"5,00",,,false,,,activities/13405386451.gpx,,,1944.0,1897.0,5005.6,6.08,2.639,36.7,36.7,65.1,112.2,12.5,-0.7,,,,,,,,,442.0,,,,,,,,,,,,,,,,0.0,,1.0,4994.4,1737381632.0,3.0,0.9,-0.1,-1.3,0.85,1019.4,1.7,3.4,208.0,0.0,1737358464.0,1737389696.0,0.625,,,0.0,1.0,0.99,29875.0,0.0,,,,,0.0,2.575,1961.7,,,,4714.0,,,,,2.633,,,,,,,,,,,,""
13381593465,"17 janv. 2025, 20:05:59",Course à pied de nuit,Course à pied,,364,"0,98",,,false,,,activities/13381593465.gpx,,,364.0,356.0,988.7,7.04,2.777,4.5,4.5,57.2,65.9,4.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,986.5,1737144064.0,3.0,-0.6,-0.5,-1.5,0.94,1036.3,1.5,2.5,70.0,0.0,1737099392.0,1737130112.0,0.625,,,0.0,1.0,0.8,5497.1,0.0,,,,,0.0,2.716,152.9,,,,846.0,,,,,2.771,,,,,,,,,,,,""
13380705907,"17 janv. 2025, 17:38:40",Course à pied le soir,Course à pied,,1217,"3,30",,,false,,,activities/13380705907.gpx,,,1217.0,1202.0,3305.2,5.36,2.75,13.4,13.4,57.2,103.9,6.4,-1.1,,,,,,,,,287.0,,,,,,,,,,,,,,,,0.0,,1.0,3248.7,1737133184.0,3.0,0.9,0.7,-0.1,0.93,1036.1,1.6,3.3,78.0,0.0,1737099392.0,1737130112.0,0.625,,,0.0,1.0,0.79,5247.9,0.0,,,,,0.0,2.716,439.8,,,,3016.0,,,,,2.703,,,,,,,,,,,,""
13359541960,"15 janv. 2025, 09:18:38",Course à pied matinale,Course à pied,,100,"0,30",,,false,,,activities/13359541960.gpx,,,100.0,100.0,300.1,5.42,3.001,2.6,2.6,94.2,97.1,3.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,304.1,1736931584.0,4.0,3.7,4.3,3.7,1.0,1034.1,0.9,1.6,236.0,0.0,1736926720.0,1736957184.0,0.625,,,0.0,1.0,0.99,635.8,0.0,,,,,0.0,3.001,0.0,,,,242.0,,,,,3.041,,,,,,,,,,,,""
13359454948,"15 janv. 2025, 08:59:11",Course à pied matinale,Course à pied,,205,"0,69",,,false,,,activities/13359454948.gpx,,,205.0,205.0,693.0,7.02,3.38,5.7,5.7,100.9,106.9,3.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,707.0,1736928000.0,4.0,3.5,4.7,3.5,1.0,1033.8,0.8,1.7,239.0,0.0,1736926720.0,1736957184.0,0.625,,,0.0,1.0,0.99,916.4,0.0,,,,,0.0,3.38,0.0,,,,494.0,,,,,3.449,,,,,,,,,,,,""
13326119793,"11 janv. 2025, 15:18:15",Course à pied dans l'après-midi,Course à pied,,1393,"3,42",,,false,,,activities/13326119793.gpx,,,1393.0,1283.0,3420.5,5.54,2.666,10.0,10.0,58.1,103.9,9.0,-1.1,,,,,,,,,297.0,,,,,,,,,,,,,,,,0.0,,1.0,3360.9,1736607616.0,2.0,0.6,1.6,-0.3,0.94,1029.7,1.2,3.4,264.0,0.0,1736581248.0,1736611200.0,0.375,,,0.0,1.0,0.59,9848.8,0.0,,,,,0.0,2.455,375.0,,,,3042.0,,,,,2.62,,,,,,,,,,,,""
13198698412,"27 déc. 2024, 09:08:00",Course à pied matinale,Course à pied,,160,"0,41",,,false,,,activities/13198698412.gpx,,,160.0,146.0,417.7,6.28,2.861,4.1,4.1,97.7,102.4,4.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,424.4,1735289984.0,3.0,2.4,3.6,1.6,0.94,1034.4,0.7,2.3,155.0,0.0,1735285504.0,1735314176.0,0.875,,,0.0,1.0,0.88,12663.3,0.0,,,,,0.0,2.611,0.0,,,,330.0,,,,,2.907,,,,,,,,,,,,""
13180489111,"24 déc. 2024, 11:32:05",Course à pied du midi,Course à pied,,295,"1,04",,,false,,,activities/13180489111.gpx,,,295.0,295.0,1044.2,6.78,3.54,9.1,9.1,93.1,102.4,5.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1054.2,1735037952.0,3.0,4.9,0.3,4.1,0.95,1026.5,4.0,8.1,206.0,0.0,1735026176.0,1735054848.0,0.875,,,0.0,1.0,0.98,15283.0,1.0,,,,,0.0,3.54,0.0,,,,724.0,,,,,3.574,,,,,,,,,,,,""
13174710371,"23 déc. 2024, 14:23:04",Course à pied dans l'après-midi,Course à pied,,282,"0,78",,,false,,,activities/13174710371.gpx,,,282.0,268.0,780.3,4.94,2.912,8.1,8.1,93.2,101.9,3.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,788.6,1734962432.0,3.0,6.0,0.0,3.8,0.86,1019.8,5.4,10.2,315.0,0.8,1734939776.0,1734968448.0,0.75,,,0.88,5.0,0.88,18767.3,0.0,,,,,0.0,2.767,0.0,,,,652.0,,,,,2.943,,,,,,,,,,,,""
13174659912,"23 déc. 2024, 14:14:27",Course à pied dans l'après-midi,Course à pied,,315,"0,97",,,false,,,activities/13174659912.gpx,,,315.0,306.0,970.0,5.1,3.17,9.1,9.1,93.1,102.4,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,976.1,1734962432.0,3.0,6.0,0.0,3.8,0.86,1019.8,5.4,10.2,315.0,0.8,1734939776.0,1734968448.0,0.75,,,0.88,5.0,0.88,18767.3,0.0,,,,,0.0,3.079,0.0,,,,786.0,,,,,3.19,,,,,,,,,,,,""
13168822476,"22 déc. 2024, 14:52:38",Course à pied dans l'après-midi,Course à pied,,320,"0,98",,,false,,,activities/13168822476.gpx,,,320.0,317.0,980.6,8.655,3.093,9.0,9.0,93.1,102.4,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,986.9,1734876032.0,3.0,4.7,-3.1,1.3,0.79,1003.0,6.5,12.1,279.0,0.2,1734853376.0,1734882048.0,0.625,,,0.86,5.0,0.94,26019.3,0.0,,,,,0.0,3.064,0.0,,,,814.0,,,,,3.113,,,,,,,,,,,,""
13156420706,"20 déc. 2024, 17:44:53",Course à pied le soir,Course à pied,,357,"1,08",,,false,,,activities/13156420706.gpx,,,357.0,352.0,1081.4,5.02,3.072,9.1,9.1,93.1,102.4,4.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1087.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.029,0.0,,,,826.0,,,,,3.089,,,,,,,,,,,,""
